trip_type,substance,rating,pure,url
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/89126.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/89144.txt
general,LSD,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/89907.txt
general,LSD,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/90041.txt
general,LSD,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/91041.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/91467.txt
general,LSD,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/91651.txt
general,LSD,A,False,https://github.jonathanferrari.com/scraper/narratives/txt/93659.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/93816.txt
general,LSD,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/94307.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/95433.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/96427.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/96439.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/96678.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/97314.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97458.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/97785.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/98027.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/98665.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/98798.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/99562.txt
general,LSD,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/99779.txt
general,LSD,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/99985.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/100211.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/100793.txt
general,LSD,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/101638.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/102026.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/102154.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/102311.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/103576.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/103678.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/103803.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/103916.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/104147.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/104280.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/104370.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/104379.txt
general,LSD,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/105058.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/105210.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/105219.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/105578.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/105807.txt
general,LSD,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/106589.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/107228.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/107444.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/107979.txt
general,LSD,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/108146.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/108551.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/108615.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/108643.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/108662.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/108767.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/108785.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/108860.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/108882.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/108949.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/109051.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/109057.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/109292.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/109320.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/109574.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/109669.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/109677.txt
general,LSD,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/109688.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/109738.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/110119.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/110205.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/110268.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/110302.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/110330.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/110564.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/110619.txt
general,LSD,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/110817.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111006.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/111037.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/111044.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111114.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/111129.txt
general,LSD,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/111135.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/111186.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/111209.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/111350.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/111357.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/111432.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/111446.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111456.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111468.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/111541.txt
general,LSD,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/111573.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111641.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/111654.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/111678.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/111711.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111719.txt
general,LSD,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/111748.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/111775.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/111814.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/111846.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/111901.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/111973.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/112000.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/112021.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/112070.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/112086.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/112301.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/112379.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/112405.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/112422.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/112437.txt
general,LSD,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/112505.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/112543.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/112660.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/112727.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/112738.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/112805.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/113018.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/113063.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/113197.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/113250.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/113255.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/113261.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/113578.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/113692.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/113787.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/113793.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/113899.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/114098.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/114320.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/114505.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/114583.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/114608.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/114774.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/114812.txt
general,LSD,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/114842.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/114930.txt
general,LSD,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/115024.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/115263.txt
general,LSD,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/115681.txt
general,LSD,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/115792.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/115801.txt
general,LSD,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/115842.txt
general,LSD,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/115915.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/115984.txt
general,LSD,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/115993.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/116200.txt
general,LSD,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/116366.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/94.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/188.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/340.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/373.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/376.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/394.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/406.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/419.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/511.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/529.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/553.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/560.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/567.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/573.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/696.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/733.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/823.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/864.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/929.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/964.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/1826.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/1834.txt
general,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/2019.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/2020.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2021.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2022.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2024.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2025.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2026.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2030.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2040.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2354.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/2366.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2396.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/2711.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2902.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2909.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3008.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/3013.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3223.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3432.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3544.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3566.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3583.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3866.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3867.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3875.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4140.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/4149.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4170.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4495.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4703.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4908.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/5021.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/5443.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/6075.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/7025.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/7976.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/8660.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/9114.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/9233.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/9305.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/9966.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/9967.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/10034.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/10345.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/10698.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/10710.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/10800.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/11083.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/11262.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/11290.txt
general,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/11380.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/11450.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/11509.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/11649.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/11825.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/12045.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/12505.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/12748.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/12860.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/13454.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/14134.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/16517.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/17237.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/17438.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/17588.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/18280.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/18348.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/18828.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/19183.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/19978.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/20217.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/20507.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/21147.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/21271.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/21812.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/22634.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/22689.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/24349.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/24435.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/24592.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/25706.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/26771.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/27555.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/28610.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/30625.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/30671.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/31136.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/31697.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/32586.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/32958.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/33025.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/33409.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/35679.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/36045.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/36249.txt
general,MDMA,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/36686.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/38062.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/38091.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/38929.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/40551.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/40836.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/40871.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/41238.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/41412.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/41423.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/41985.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/42119.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/42205.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/42323.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/42707.txt
general,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/42784.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/43377.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/43406.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/43686.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/43795.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/44944.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/45118.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/45171.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/45271.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/46442.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/46460.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/46717.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/46966.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/47517.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/47523.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/47707.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/48039.txt
general,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/48760.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/49105.txt
general,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/49590.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/49794.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/49957.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/50037.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/50071.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/50685.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/50734.txt
general,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/51442.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/52200.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/52933.txt
general,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/53090.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/53229.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/53240.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/53615.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/53722.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/54317.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/54327.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/54658.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/54929.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/55702.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/55920.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/56320.txt
general,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/56484.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/56660.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/56667.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/57025.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/57194.txt
general,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/57208.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/57378.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/57478.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/57926.txt
general,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/58192.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/58498.txt
general,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/60231.txt
general,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/60634.txt
general,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/60665.txt
